airline,total_incidents,total_fatalities,years_active,fatal_events,avg_damage,last_incident,recency_factor,incident_rate,fatality_rate,fatal_ratio,weighted_rate,norm_weighted_rate,norm_fatality_rate,norm_fatal_ratio,norm_avg_damage,penalty,safety_score,risk_label
Atlantic Coast Helicopters Inc,7,0,6,0,0.0,2004,1.4117647058823528,1.1666666666666667,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Nickel D Llc,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Niihau Helicopters Inc,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Heritage Ag Llc,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Heritage Flight Museum,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
World Services Llc,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Worldwide Aircraft Services Inc,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Noahs Flying Inc,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Snoopy Aviation,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Burgess Ronald Keith,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Air Sarina,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Intan Angkasa Air Service,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
West Central Ag-Air Inc,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
West Coast Flying Services Inc,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Aurora Aviation Services Inc,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
East River Air Spray Llc,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Charter Air Transport Inc,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Air New Zealand Ltd,9,0,9,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Riverside Aero,2,0,1,0,0.0,1984,0.8235294117647058,2.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
South Weld Ag Inc,2,0,1,0,0.0,1984,0.8235294117647058,2.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Southeast Aviation Llc,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Net Aviation,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Air One Helicopters Inc,4,0,3,0,0.0,1998,1.2352941176470589,1.3333333333333333,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
New Horizons,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Source Air Corp,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Bull Dog Aviation,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
International Jet Inc,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Buccaneer Aviation,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Myrtle Aviation,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Sparrow Aviation,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Charleston Afb Aero Club,4,0,4,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Charleston Helicopters,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Rison Aviation,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Fayard Enterprises Inc,8,0,7,0,0.0,2005,1.4411764705882353,1.1428571428571428,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Nadeau Air Service,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Aviation Management Services Inc,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Spaceast Aviation,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Isla Grande Flying Sch00L And Service Corporation,4,0,4,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Invicta Aviation,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Southern Air Inc,6,0,6,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Southern Arizona Balloon Excursions,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Southern Aviation,3,0,3,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Southern California Edison,4,0,4,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Fox Flight Inc,3,0,3,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Fresh Air Corp,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Fresh Water Adventures Inc,6,0,6,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Morgan Air Services Co Ltd,4,0,4,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Avtour Holdings,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Spur Aviation,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Springfield Flying Service Inc,3,0,3,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Springhill Aviation,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Hahn Helicopters,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Mountain Ridge Helicopters,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Brown Max Kevin,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Spokane Airways,5,0,5,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Sport Aviation,3,0,3,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Aviation Services Group Inc,3,0,3,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Mtd Air Services,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Mtr. Goncalves Me,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Adventure Out West,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Fumiwan,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Quick Larry L,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Citadel Aviation,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Zibby Flight Service,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Columbia Basin Helicopters Inc,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Minden Air Corp,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Jackson Police Aviation Unit,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Fuel Services Inc,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Steelhead Aviation,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Chaparral Aviation,6,0,3,0,0.0,1984,0.8235294117647058,2.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Starfire Aviation,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Staggerwing Aviation,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Dutch Wings Flight School,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Dyer The Flyer Inc,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Dyland A. Weisser,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Freppon John,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Dalia Air,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Heliservice Salzburg,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Heliswiss,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Sun Express,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Balt Star Ltd,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Middle Georgia State College,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Middle River Aviation,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Jayhawk Air Inc,3,0,3,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Midwest Corporate Air Inc,5,0,4,0,0.0,2001,1.3235294117647058,1.25,0.0,0.0,1.6544117647058822,0.6869464020171979,0.0,0.0,0.0,0.24043124070601926,8.56,High Risk
Midwest Helicopter Llc,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Miles Flying Service,5,0,5,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Bristow Alaska Inc,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Bristow U.S. Llc,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Britair,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Stockhill Aviation,2,0,1,0,0.0,1984,0.8235294117647058,2.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Fuminorte,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Helicopter Asia,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Metro Express Ii Inc,8,0,5,0,0.0,1991,1.0294117647058822,1.6,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Farmers Aviation Inc,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Rick Aviation Inc,5,0,5,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Volga-Dnepr Airlines Llc,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Metropolitan Dade County Fire Department,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Microsurvev Aerogeof,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Sunbird Inc,2,0,1,0,0.0,1984,0.8235294117647058,2.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Air Atlanta,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Mid Michigan Helicopters Inc,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Air Berlin,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Air Botswana,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Bamert Aviation,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Banco Populart Espanol,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
G F Air L L C,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Air Baltic,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Beachcraft Aviation Club,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Campbell Aerial Spraying Inc,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Helijet International,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Centro Aeronautico Pac,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Helicon Helicopter Services,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Taconite Aviation Inc,3,0,3,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Tag Air Inc,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Meines Enterprises Llc,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Aerleon Inc,4,0,3,0,0.0,1998,1.2352941176470589,1.3333333333333333,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Double R Flight Service,4,0,4,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Barron Aviation Llc,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Red Sky Aviation,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Galdieri Aviation Inc,3,0,3,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Dan Aero Inc,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Swancutt Aviation Inc,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Barken International Inc,7,0,6,0,0.0,2004,1.4117647058823528,1.1666666666666667,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Jng Aviation,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Evram,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Rainbow International Airlines Inc,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Gentle Breezes Balloon Rides,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Central Ohio Dragonfly Club,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Jm Aviation,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Dargonza,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Domingos Costa Alimenticias,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Precision Flight,4,0,4,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Maxair Charter,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Carolina Flying Service,2,0,1,0,0.0,1984,0.8235294117647058,2.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Jim Lafferty Aircraft Sales,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Aero Agricola Caicaria,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Aero Airways Inc,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Gemini Aviation,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Tandc Aviation,2,0,2,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Mahan Air,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Aero Clube De Braga,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Mainline Aviation,2,0,1,0,0.0,1984,0.8235294117647058,2.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
Thiel Air Care Inc,6,0,6,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
The Cropduster Inc,5,0,4,0,0.0,2001,1.3235294117647058,1.25,0.0,0.0,1.6544117647058822,0.6869464020171979,0.0,0.0,0.0,0.24043124070601926,8.56,High Risk
Manatee Aviation,1,0,1,0,0.0,2012,1.6470588235294117,1.0,0.0,0.0,1.6470588235294117,0.6838933068971215,0.0,0.0,0.0,0.23936265741399249,8.56,High Risk
